# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0018941 0.0137761 -0.0084368
0.0019379 0.0138933 -0.0085342
0.0019822 0.0140070 -0.0086304
0.0020270 0.0141176 -0.0087254
0.0020723 0.0142254 -0.0088195
0.0021181 0.0143307 -0.0089129
0.0021644 0.0144338 -0.0090057
0.0022112 0.0145350 -0.0090981
0.0022585 0.0146346 -0.0091903
0.0023063 0.0147331 -0.0092826
0.0023546 0.0148311 -0.0093753
0.0024034 0.0149290 -0.0094685
0.0024527 0.0150272 -0.0095624
0.0025025 0.0151260 -0.0096570
0.0025528 0.0152258 -0.0097522
0.0026036 0.0153271 -0.0098481
0.0026549 0.0154294 -0.0099449
0.0027067 0.0155315 -0.0100425
0.0027590 0.0156335 -0.0101410
0.0028118 0.0157349 -0.0102401
0.0028651 0.0158357 -0.0103397
0.0029189 0.0159362 -0.0104400
0.0029732 0.0160368 -0.0105407
0.0030280 0.0161374 -0.0106419
0.0030833 0.0162383 -0.0107437
0.0031391 0.0163393 -0.0108462
0.0031954 0.0164406 -0.0109496
0.0032523 0.0165423 -0.0110539
0.0033096 0.0166443 -0.0111592
0.0033674 0.0167468 -0.0112656
0.0034257 0.0168497 -0.0113730
0.0034845 0.0169532 -0.0114816
0.0035438 0.0170585 -0.0115928
0.0036036 0.0171656 -0.0117062
0.0036639 0.0172738 -0.0118214
0.0037247 0.0173817 -0.0119367
0.0037860 0.0174889 -0.0120518
0.0038478 0.0175953 -0.0121666
0.0039102 0.0177008 -0.0122807
0.0039730 0.0178055 -0.0123942
0.0040363 0.0179091 -0.0125069
0.0041001 0.0180115 -0.0126186
0.0041644 0.0181127 -0.0127292
0.0042292 0.0182133 -0.0128396
0.0042945 0.0183134 -0.0129500
0.0043604 0.0184129 -0.0130604
0.0044267 0.0185121 -0.0131708
0.0044935 0.0186110 -0.0132813
0.0045608 0.0187097 -0.0133919
0.0046286 0.0188083 -0.0135027
0.0046969 0.0189070 -0.0136137
0.0047658 0.0190053 -0.0137246
0.0048351 0.0191034 -0.0138352
0.0049049 0.0192011 -0.0139456
0.0049752 0.0192985 -0.0140556
0.0050460 0.0193955 -0.0141653
0.0051174 0.0194922 -0.0142745
0.0051892 0.0195887 -0.0143832
0.0052615 0.0196850 -0.0144911
0.0053343 0.0197812 -0.0145983
0.0054077 0.0198778 -0.0147049
0.0054815 0.0199749 -0.0148110
0.0055558 0.0200729 -0.0149167
0.0056306 0.0201714 -0.0150222
0.0057060 0.0202706 -0.0151276
0.0057818 0.0203707 -0.0152331
0.0058581 0.0204715 -0.0153387
0.0059349 0.0205733 -0.0154446
0.0060123 0.0206760 -0.0155509
0.0060901 0.0207798 -0.0156577
