"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         692,      -11.27687406,      -9.676005383,      -10.24514146,      -10.93332537,      -12.45122864,      -5.473643818,      -3.394585374,   9.949921332e-05,       6.460275849,                40,                40,                40,    0.001789260784,     0.01055127733,      0.6009999288,                 0,                 0,                 0,     0.07761230648,    -0.01042974526,      0.6010020501,                 0,       56.95992154,     0.01110426597
          0,           0,         693,      -11.27680775,      -9.675987873,      -10.24507462,      -10.93326397,      -12.45117925,      -5.473653758,      -3.394540927,   9.949921377e-05,        6.46027585,                40,                40,                40,    0.001789260784,     0.01055106749,       0.600993393,                 0,                 0,                 0,     0.07761153038,    -0.01042972688,       0.600995511,                 0,       56.96043492,     0.01110426597
          0,           0,         694,      -11.27674201,      -9.675970335,      -10.24500781,       -10.9332034,      -12.45113023,      -5.473663671,      -3.394496198,   9.949921422e-05,       6.460275852,                40,                40,                40,    0.001789260784,     0.01055085794,      0.6009868561,                 0,                 0,                 0,     0.07761075432,    -0.01042970817,      0.6009889708,                 0,       56.96094666,     0.01245011955
          0,           0,         695,      -11.27667648,      -9.675952767,      -10.24494104,      -10.93314306,      -12.45108158,      -5.473673559,      -3.394451214,   9.949921467e-05,       6.460275853,                40,                40,                40,    0.001789260784,     0.01055064867,      0.6009803181,                 0,                 0,                 0,     0.07760997829,    -0.01042968913,      0.6009824294,                 0,       56.96145675,     0.01254357113
          0,           0,         696,      -11.27661074,       -9.67593517,       -10.2448743,      -10.93308242,      -12.45103329,      -5.473683421,      -3.394406016,   9.949921512e-05,       6.460275854,                40,                40,                40,    0.001789260784,      0.0105504397,      0.6009737788,                 0,                 0,                 0,     0.07760920229,    -0.01042966975,      0.6009758869,                 0,       56.96196517,     0.01254357113
          0,           0,         697,      -11.27654498,      -9.675917543,      -10.24480761,      -10.93302171,      -12.45098537,      -5.473693259,      -3.394360555,   9.949921557e-05,       6.460275856,                40,                40,                40,    0.001789260784,     0.01055023102,      0.6009672385,                 0,                 0,                 0,     0.07760842634,    -0.01042965005,      0.6009693432,                 0,       56.96247192,     0.01254357113
          0,           0,         698,      -11.27647914,      -9.675899887,      -10.24474096,      -10.93296088,      -12.45093781,      -5.473703073,      -3.394314842,   9.949921602e-05,       6.460275857,                40,                40,                40,    0.001789260784,     0.01055002264,      0.6009606969,                 0,                 0,                 0,     0.07760765043,    -0.01042963001,      0.6009627984,                 0,         56.962977,     0.01254357113
          0,           0,         699,      -11.27641327,      -9.675882201,      -10.24467434,      -10.93289996,      -12.45089061,      -5.473712863,      -3.394268876,   9.949921647e-05,       6.460275859,                40,                40,                40,    0.001789260784,     0.01054981455,      0.6009541542,                 0,                 0,                 0,     0.07760687456,    -0.01042960964,      0.6009562524,                 0,        56.9634804,     0.01254357113
          0,           0,         700,      -11.27634734,      -9.675864486,      -10.24460775,      -10.93283896,      -12.45084376,      -5.473722628,      -3.394222685,   9.949921692e-05,        6.46027586,                40,                40,                40,    0.001789260784,     0.01054960675,      0.6009476104,                 0,                 0,                 0,     0.07760609875,    -0.01042958893,      0.6009497053,                 0,       56.96398213,     0.01277993215
          0,           0,         701,      -11.27628134,       -9.67584674,      -10.24454119,      -10.93277782,      -12.45079727,      -5.473732371,      -3.394176285,   9.949921737e-05,       6.460275861,                40,                40,                40,    0.001789260784,     0.01054939924,      0.6009410654,                 0,                 0,                 0,     0.07760532298,     -0.0104295679,      0.6009431571,                 0,       56.96448219,     0.01277993215
          0,           0,         702,      -11.27621541,      -9.675828966,      -10.24447466,      -10.93271672,      -12.45075114,      -5.473742092,      -3.394129651,   9.949921782e-05,       6.460275863,                40,                40,                40,    0.001789260784,     0.01054919203,      0.6009345193,                 0,                 0,                 0,     0.07760454727,    -0.01042954653,      0.6009366077,                 0,       56.96498059,     0.01277993215
          0,           0,         703,      -11.27614936,      -9.675811161,      -10.24440816,      -10.93265544,      -12.45070534,      -5.473751791,      -3.394081966,   9.949921827e-05,       6.460275864,                40,                40,                40,    0.001789260784,     0.01054898511,       0.600927972,                 0,                 0,                 0,      0.0776037716,    -0.01042952482,      0.6009300572,                 0,       56.96547731,     0.01277993215
